MGI	MGI:2384875	Cdk5rap2		GO:0022008	MGI:MGI:4454588|PMID:20460369	IMP		P	CDK5 regulatory subunit associated protein 2	2900018K03Rik|an	protein_coding_gene	NCBITaxon:10090	20110719	UniProt		
UniProtKB	Q96K30	RITA1		GO:0022008	GO_REF:0000024	ISS	UniProtKB:P0CJ62	P	RBPJ-interacting and tubulin-associated protein 1	C12orf52|RITA|PSEC0043	protein	NCBITaxon:9606	20101217	UniProt		
MGI	MGI:98494	Tbx2		GO:0022008	MGI:MGI:6710296|PMID:33795231	IMP		P	T-box 2		protein_coding_gene	NCBITaxon:10090	20210831	UniProt		
MGI	MGI:88192	Smarca4		GO:0022008	PMID:22513373	IDA		P	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	b2b508.1Clo|b2b692Clo|Brg1|SNF2beta|SW1/SNF	protein_coding_gene	NCBITaxon:10090	20130123	MGI		
MGI	MGI:2684938	Prdm6		GO:0022008	PMID:19050759	IDA		P	PR domain containing 6	LOC225518|PRISM	protein_coding_gene	NCBITaxon:10090	20090227	MGI		
MGI	MGI:109336	Etv6		GO:0022008	PMID:9250681	IMP	MGI:MGI:2177950	P	ets variant 6	Tel|translocation-ets-leukemia	protein_coding_gene	NCBITaxon:10090	20160121	MGI		
MGI	MGI:109619	Neurog2		GO:0022008	PMID:19050759	IDA		P	neurogenin 2	Atoh4|bHLHa8|Math4A|ngn2	protein_coding_gene	NCBITaxon:10090	20090227	MGI		
MGI	MGI:109563	Cxcr4		GO:0022008	MGI:MGI:4417868|GO_REF:0000096	ISO	RGD:620465	P	chemokine (C-X-C motif) receptor 4	b2b220Clo|CD184|Cmkar4|fusin|PB-CKR|Sdf1r	protein_coding_gene	NCBITaxon:10090	20160715	MGI		
MGI	MGI:109563	Cxcr4		GO:0022008	PMID:21873635	IBA	PANTHER:PTN002573776|RGD:620465|ZFIN:ZDB-GENE-010614-1|MGI:MGI:109563	P	chemokine (C-X-C motif) receptor 4	b2b220Clo|CD184|Cmkar4|fusin|PB-CKR|Sdf1r	protein_coding_gene	NCBITaxon:10090	20220413	GO_Central		
MGI	MGI:1096337	Ephb1		GO:0022008	MGI:MGI:3765131|PMID:18057206	IMP		P	Eph receptor B1	C130099E04Rik|Cek6|Elk|Elkh|Hek6|Net	protein_coding_gene	NCBITaxon:10090	20110901	UniProt		
MGI	MGI:893591	Neurog3		GO:0022008	MGI:MGI:2152098|GO_REF:0000002	IEA	InterPro:IPR032656	P	neurogenin 3	Atoh5|bHLHa7|Math4B|ngn3	protein_coding_gene	NCBITaxon:10090	20221225	UniProt		
MGI	MGI:103188	Nfib		GO:0022008	PMID:31128945	IMP	MGI:MGI:5052268	P	nuclear factor I/B	6720429L07Rik|E030026I10Rik	protein_coding_gene	NCBITaxon:10090	20221107	MGI		
MGI	MGI:1927347	Smarce1		GO:0022008	PMID:19781646	IGI	MGI:MGI:96083	P	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	2810417B20Rik|5830412H02Rik|9030408N19Rik|BAF57	protein_coding_gene	NCBITaxon:10090	20150629	MGI	CL:0000047|PR:000044843	
MGI	MGI:1927345	Xrcc2		GO:0022008	PMID:16777961	IMP	MGI:MGI:3654106	P	X-ray repair complementing defective repair in Chinese hamster cells 2	4921524O04Rik|8030409M04Rik|RecA	protein_coding_gene	NCBITaxon:10090	20080205	MGI	EMAPA:16895	
MGI	MGI:1927345	Xrcc2		GO:0022008	PMID:17116431	IMP	MGI:MGI:2662686	P	X-ray repair complementing defective repair in Chinese hamster cells 2	4921524O04Rik|8030409M04Rik|RecA	protein_coding_gene	NCBITaxon:10090	20140827	MGI		
MGI	MGI:1927345	Xrcc2		GO:0022008	PMID:16777961	IMP	MGI:MGI:3654106	P	X-ray repair complementing defective repair in Chinese hamster cells 2	4921524O04Rik|8030409M04Rik|RecA	protein_coding_gene	NCBITaxon:10090	20080205	MGI	EMAPA:16916	
MGI	MGI:102780	Six1		GO:0022008	MGI:MGI:3833798|PMID:19027001	IMP		P	sine oculis-related homeobox 1		protein_coding_gene	NCBITaxon:10090	20140926	UniProt		
MGI	MGI:97436	Omp		GO:0022008	PMID:18184563	IDA		P	olfactory marker protein		protein_coding_gene	NCBITaxon:10090	20110418	MGI		
MGI	MGI:1916315	Chac1		GO:0022008	MGI:MGI:5319736|PMID:22445366	IMP		P	ChaC, cation transport regulator 1	1810008K03Rik|Botch	protein_coding_gene	NCBITaxon:10090	20120430	UniProt		
MGI	MGI:1206039	Nkx6-1		GO:0022008	MGI:MGI:4417868|GO_REF:0000096	ISO	RGD:69318	P	NK6 homeobox 1	Nkx6.1|NKX6A	protein_coding_gene	NCBITaxon:10090	20100617	MGI		
MGI	MGI:101916	Fabp7		GO:0022008	PMID:18001149	IMP	MGI:MGI:3665437	P	fatty acid binding protein 7, brain	BFABP|B-FABP|Blbp	protein_coding_gene	NCBITaxon:10090	20080131	MGI		
MGI	MGI:1100494	Ercc6		GO:0022008	MGI:MGI:4834177|GO_REF:0000096	ISO	UniProtKB:Q03468	P	excision repair cross-complementing rodent repair deficiency, complementation group 6	C130058G22Rik|CSB|CS group B correcting gene	protein_coding_gene	NCBITaxon:10090	20190813	MGI		
MGI	MGI:2448528	Prdm13		GO:0022008	PMID:19050759	IDA		P	PR domain containing 13		protein_coding_gene	NCBITaxon:10090	20090227	MGI		
MGI	MGI:108056	Nfia		GO:0022008	PMID:31128945	IMP	MGI:MGI:6280648	P	nuclear factor I/A	1110047K16Rik|9430022M17Rik|NF1A|NF1-A	protein_coding_gene	NCBITaxon:10090	20221107	MGI		
MGI	MGI:97311	Nfix		GO:0022008	PMID:23776487	IMP	MGI:MGI:3802571	P	nuclear factor I/X		protein_coding_gene	NCBITaxon:10090	20221025	MGI		
MGI	MGI:97311	Nfix		GO:0022008	PMID:23042739	IMP	MGI:MGI:3802571	P	nuclear factor I/X		protein_coding_gene	NCBITaxon:10090	20221025	MGI		
MGI	MGI:97311	Nfix		GO:0022008	PMID:27965439	IMP	MGI:MGI:3802570	P	nuclear factor I/X		protein_coding_gene	NCBITaxon:10090	20221101	MGI		
MGI	MGI:97311	Nfix		GO:0022008	PMID:31128945	IMP	MGI:MGI:3802570	P	nuclear factor I/X		protein_coding_gene	NCBITaxon:10090	20221107	MGI		
MGI	MGI:97311	Nfix		GO:0022008	PMID:33004674	IMP	MGI:MGI:3802570	P	nuclear factor I/X		protein_coding_gene	NCBITaxon:10090	20221116	MGI		
MGI	MGI:105083	Slc1a1		GO:0022008	PMID:29720605	IMP	MGI:MGI:2655190	P	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1	D130048G10Rik|EAAC1|EAAT3|MEAAC1	protein_coding_gene	NCBITaxon:10090	20201217	MGI		
MGI	MGI:108429	Lpar1		GO:0022008	PMID:21873635	IBA	PANTHER:PTN002733659|RGD:620563	P	lysophosphatidic acid receptor 1	Edg2|Gpcr26|Kdt2|LPA1|vzg-1	protein_coding_gene	NCBITaxon:10090	20201025	GO_Central		
MGI	MGI:108005	Myd88		GO:0022008	PMID:18509511	IMP	MGI:MGI:2385681	P	myeloid differentiation primary response gene 88		protein_coding_gene	NCBITaxon:10090	20221208	MGI		
MGI	MGI:2442620	Nup133		GO:0022008	PMID:18539113	IMP	MGI:MGI:3578539	P	nucleoporin 133	4832420O05Rik|mermaid	protein_coding_gene	NCBITaxon:10090	20151119	MGI	EMAPA:16164	
MGI	MGI:1335098	Lig4		GO:0022008	PMID:9875844	IMP	MGI:MGI:1857732	P	ligase IV, DNA, ATP-dependent	5830471N16Rik|DNA ligase IV|tiny	protein_coding_gene	NCBITaxon:10090	20070411	MGI	EMAPA:17544	
MGI	MGI:1335098	Lig4		GO:0022008	PMID:10716994	IMP	MGI:MGI:1857732	P	ligase IV, DNA, ATP-dependent	5830471N16Rik|DNA ligase IV|tiny	protein_coding_gene	NCBITaxon:10090	20080204	MGI	EMAPA:17577	
MGI	MGI:1335098	Lig4		GO:0022008	PMID:16777961	IMP	MGI:MGI:1857720	P	ligase IV, DNA, ATP-dependent	5830471N16Rik|DNA ligase IV|tiny	protein_coding_gene	NCBITaxon:10090	20080205	MGI	EMAPA:16895	
MGI	MGI:1913299	Rogdi		GO:0022008	MGI:MGI:4834177|GO_REF:0000096	ISO	UniProtKB:Q9GZN7	P	rogdi homolog	0610011C19Rik|Lzf	protein_coding_gene	NCBITaxon:10090	20150623	MGI		
MGI	MGI:1933765	Btbd1		GO:0022008	PMID:21873635	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871	P	BTB (POZ) domain containing 1	1190005H08Rik	protein_coding_gene	NCBITaxon:10090	20220417	GO_Central		
MGI	MGI:2677061	Dagla		GO:0022008	PMID:20147530	IMP	MGI:MGI:4438719	P	diacylglycerol lipase, alpha	Nsddr	protein_coding_gene	NCBITaxon:10090	20121204	MGI		
MGI	MGI:2442032	Daglb		GO:0022008	PMID:21873635	IBA	PANTHER:PTN002502099|MGI:MGI:2442032	P	diacylglycerol lipase, beta	E330036I19Rik	protein_coding_gene	NCBITaxon:10090	20220106	GO_Central		
MGI	MGI:2442032	Daglb		GO:0022008	PMID:20147530	IMP	MGI:MGI:3529581	P	diacylglycerol lipase, beta	E330036I19Rik	protein_coding_gene	NCBITaxon:10090	20121204	MGI		
MGI	MGI:1930001	Bhlhe22		GO:0022008	MGI:MGI:2152098|GO_REF:0000002	IEA	InterPro:IPR032654	P	basic helix-loop-helix family, member e22	Beta3|Bhlhb5	protein_coding_gene	NCBITaxon:10090	20221225	UniProt		
MGI	MGI:105371	Spock1		GO:0022008	MGI:MGI:1353269|PMID:10640720	IEP		P	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1	testican 1|Ticn1	protein_coding_gene	NCBITaxon:10090	20111104	UniProt		
MGI	MGI:1923696	Wdr62		GO:0022008	MGI:MGI:4834177|GO_REF:0000096	ISO	UniProtKB:O43379	P	WD repeat domain 62	2310038K02Rik	protein_coding_gene	NCBITaxon:10090	20110817	MGI		
MGI	MGI:1933831	Btbd2		GO:0022008	PMID:21873635	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871	P	BTB (POZ) domain containing 2	2610037C03Rik|4930512K17Rik	protein_coding_gene	NCBITaxon:10090	20220417	GO_Central		
MGI	MGI:87984	Akp3		GO:0022008	PMID:1682057	IMP	MGI:MGI:1856293	P	alkaline phosphatase 3, intestine, not Mn requiring	Akp-3|IAP	protein_coding_gene	NCBITaxon:10090	20080922	MGI		
UniProtKB	Q9BE52	CDK5RAP2		GO:0022008	GO_REF:0000024	ISS	UniProtKB:Q8K389	P	CDK5 regulatory subunit-associated protein 2	QflA-15432	protein	NCBITaxon:9541	20110719	UniProt		
UniProtKB	Q19UN5	CDK5RAP2		GO:0022008	GO_REF:0000024	ISS	UniProtKB:Q8K389	P	CDK5 regulatory subunit-associated protein 2		protein	NCBITaxon:9598	20110719	UniProt		
UniProtKB	Q5R5R7	VXN		GO:0022008	GO_REF:0000024	ISS	UniProtKB:Q8BG31	P	Vexin		protein	NCBITaxon:9601	20180321	UniProt		
UniProtKB	Q0MQG5	NDUFS2		GO:0022008	GO_REF:0000024	ISS	UniProtKB:Q91WD5	P	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial		protein	NCBITaxon:9598	20201209	UniProt		
UniProtKB	Q0MQG4	NDUFS2		GO:0022008	GO_REF:0000024	ISS	UniProtKB:Q91WD5	P	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial		protein	NCBITaxon:9595	20201209	UniProt		
UniProtKB	Q0MQG3	NDUFS2		GO:0022008	GO_REF:0000024	ISS	UniProtKB:Q91WD5	P	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial		protein	NCBITaxon:9600	20201209	UniProt		
UniProtKB	G1SY10	SPOCK1		GO:0022008	GO_REF:0000024	ISS	UniProtKB:Q62288	P	Testican-1		protein	NCBITaxon:9986	20111104	UniProt		
UniProtKB	G1MC50	SPOCK1		GO:0022008	GO_REF:0000024	ISS	UniProtKB:Q62288	P	Testican-1		protein	NCBITaxon:9646	20111104	UniProt		
UniProtKB	D2HS03	RITA1		GO:0022008	GO_REF:0000024	ISS	UniProtKB:P0CJ62	P	RBPJ-interacting and tubulin-associated protein 1	RITA|PANDA_014816	protein	NCBITaxon:9646	20101217	UniProt		
MGI	MGI:96785	Lhx2		GO:0022008	PMID:18184563	IDA		P	LIM homeobox protein 2	ap|apterous|Lh-2|LH2A	protein_coding_gene	NCBITaxon:10090	20110418	MGI		
UniProtKB	Q8NC56	LEMD2		GO:0022008	GO_REF:0000107	IEA	UniProtKB:Q6DVA0|ensembl:ENSMUSP00000058221	P	LEM domain-containing protein 2		protein	NCBITaxon:9606	20221109	Ensembl		
UniProtKB	Q8NBP7	PCSK9		GO:0022008	PMID:12552133	ISS	UniProtKB:Q80W65	P	Proprotein convertase subtilisin/kexin type 9	NARC1|PSEC0052	protein	NCBITaxon:9606	20070530	HGNC-UCL		
UniProtKB	O43379	WDR62		GO:0022008	PMID:20890278	IMP		P	WD repeat-containing protein 62	C19orf14	protein	NCBITaxon:9606	20110817	UniProt		
UniProtKB	O60296	TRAK2		GO:0022008	PMID:21873635	IBA	PANTHER:PTN001813314|RGD:1307844|MGI:MGI:1261831|RGD:620915|RGD:68327	P	Trafficking kinesin-binding protein 2	ALS2CR3|KIAA0549	protein	NCBITaxon:9606	20220415	GO_Central		
UniProtKB	Q9Y2F9	BTBD3		GO:0022008	PMID:21873635	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871	P	BTB/POZ domain-containing protein 3	KIAA0952	protein	NCBITaxon:9606	20220417	GO_Central		
UniProtKB	P47874	OMP		GO:0022008	GO_REF:0000107	IEA	UniProtKB:Q64288|ensembl:ENSMUSP00000095882	P	Olfactory marker protein		protein	NCBITaxon:9606	20221109	Ensembl		
UniProtKB	P00533	EGFR		GO:0022008	PMID:21873635	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323	P	Epidermal growth factor receptor	ERBB|ERBB1|HER1	protein	NCBITaxon:9606	20220901	GO_Central		
UniProtKB	O75503	CLN5		GO:0022008	PMID:10992246	IEP		P	Ceroid-lipofuscinosis neuronal protein 5		protein	NCBITaxon:9606	20060918	UniProt		
UniProtKB	Q8NCG7	DAGLB		GO:0022008	PMID:21873635	IBA	PANTHER:PTN002502099|MGI:MGI:2442032	P	Diacylglycerol lipase-beta		protein	NCBITaxon:9606	20220106	GO_Central		
UniProtKB	A0A287BA03	NAV2		GO:0022008	GO_REF:0000002	IEA	InterPro:IPR039041	P	Calponin-homology (CH) domain-containing protein		protein	NCBITaxon:9823	20221109	InterPro		
UniProtKB	F1SK41	SLC1A1		GO:0022008	GO_REF:0000107	IEA	UniProtKB:P51906|ensembl:ENSMUSP00000025875	P	Amino acid transporter		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	A0A287B280	XRCC2		GO:0022008	GO_REF:0000107	IEA	UniProtKB:Q9CX47|ensembl:ENSMUSP00000030773	P	RECA_2 domain-containing protein		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	F1RKN9	CEP120		GO:0022008	GO_REF:0000107	IEA	UniProtKB:Q7TSG1|ensembl:ENSMUSP00000062433	P	Centrosomal protein of 120 kDa		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	I3LUS1	DCHS1		GO:0022008	GO_REF:0000107	IEA	UniProtKB:E9PVD3|ensembl:ENSMUSP00000077574	P	Dachsous cadherin-related 1		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	A0A287ATT0	LEMD2		GO:0022008	GO_REF:0000107	IEA	UniProtKB:Q6DVA0|ensembl:ENSMUSP00000058221	P	LEM domain-containing protein		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	F1SMH8	BRINP1		GO:0022008	GO_REF:0000107	IEA	UniProtKB:Q920P3|ensembl:ENSMUSP00000030036	P	MACPF domain-containing protein		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	F1RRK4	KAT5		GO:0022008	GO_REF:0000107	IEA	UniProtKB:Q8CHK4|ensembl:ENSMUSP00000109271	P	MYST-type HAT domain-containing protein		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	A0A5G2Q874	KAT8		GO:0022008	GO_REF:0000107	IEA	UniProtKB:Q9D1P2|ensembl:ENSMUSP00000033070	P	Histone acetyltransferase		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	A0A5G2Q874	KAT8		GO:0022008	GO_REF:0000107	IEA	UniProtKB:Q9H7Z6|ensembl:ENSP00000219797	P	Histone acetyltransferase		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	F1RXE6	SMARCE1		GO:0022008	GO_REF:0000107	IEA	UniProtKB:O54941|ensembl:ENSMUSP00000099422	P	HMG box domain-containing protein		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	F8SIP4	TBX2		GO:0022008	GO_REF:0000107	IEA	UniProtKB:Q60707|ensembl:ENSMUSP00000000095	P	T-box domain-containing protein		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	O75306	NDUFS2		GO:0022008	GO_REF:0000024	ISS	UniProtKB:Q91WD5	P	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial		protein	NCBITaxon:9606	20201209	UniProt		
UniProtKB	A0A287A797	NAV1		GO:0022008	GO_REF:0000002	IEA	InterPro:IPR039041	P	AAA domain-containing protein		protein	NCBITaxon:9823	20221109	InterPro		
UniProtKB	A0A286ZXR2	ETV6		GO:0022008	GO_REF:0000107	IEA	UniProtKB:P97360|ensembl:ENSMUSP00000079818	P	Transcription factor ETV6		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	A0A287BKL1	CLN5		GO:0022008	GO_REF:0000107	IEA	UniProtKB:O75503|ensembl:ENSP00000366673	P	Ceroid-lipofuscinosis neuronal protein 5		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	A0A286ZZG3	CHAC1		GO:0022008	GO_REF:0000107	IEA	UniProtKB:Q8R3J5|ensembl:ENSMUSP00000028780	P	Gamma-glutamylcyclotransferase		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	A0A287BN68	GRIN2A		GO:0022008	GO_REF:0000107	IEA	UniProtKB:P35436|ensembl:ENSMUSP00000142900	P	Glutamate receptor		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	A0A287BRL8	MARCKS		GO:0022008	GO_REF:0000107	IEA	UniProtKB:P26645|ensembl:ENSMUSP00000090245	P	Myristoylated alanine-rich C-kinase substrate		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	F1RLP1	LIG4		GO:0022008	GO_REF:0000107	IEA	UniProtKB:Q8BTF7|ensembl:ENSMUSP00000093130	P	DNA ligase		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	F1RLF2	WDR62		GO:0022008	GO_REF:0000107	IEA	UniProtKB:O43379|ensembl:ENSP00000384792	P	ANAPC4_WD40 domain-containing protein		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	F1RKP0	PRDM6		GO:0022008	GO_REF:0000107	IEA	UniProtKB:Q3UZD5|ensembl:ENSMUSP00000089513	P	Histone-lysine N-methyltransferase PRDM6		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	A0A286ZIV3	XRCC5		GO:0022008	GO_REF:0000107	IEA	UniProtKB:P27641|ensembl:ENSMUSP00000027379	P	X-ray repair cross-complementing protein 5		protein	NCBITaxon:9823	20221109	Ensembl		
UniProtKB	I3LQQ0	NAV3		GO:0022008	GO_REF:0000002	IEA	InterPro:IPR039041	P	Calponin-homology (CH) domain-containing protein		protein	NCBITaxon:9823	20221109	InterPro		
UniProtKB	Q15303	ERBB4		GO:0022008	PMID:21873635	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323	P	Receptor tyrosine-protein kinase erbB-4	HER4	protein	NCBITaxon:9606	20220901	GO_Central		
UniProtKB	F7B8Z2	SPOCK1		GO:0022008	GO_REF:0000024	ISS	UniProtKB:Q62288	P	Testican-1		protein	NCBITaxon:9544	20111104	UniProt		
UniProtKB	F7I1V8	SPOCK1		GO:0022008	GO_REF:0000024	ISS	UniProtKB:Q62288	P	Testican-1		protein	NCBITaxon:9483	20111104	UniProt		
UniProtKB	G1N7F0	G1N7F0		GO:0022008	GO_REF:0000024	ISS	UniProtKB:Q62288	P	SPARC_Ca_bdg domain-containing protein		protein	NCBITaxon:9103	20111104	UniProt		
FB	FBgn0262656	Myc		GO:0022008	FB:FBrf0200831|PMID:17898168	IGI	FB:FBgn0003731	P	Myc	CG10798|D-Myc|DM|DMYc|Diminutive|EG:BACN5I9.1|anon-WO03040301.171|bHLHe57|c-MYC|cMyc|dMyc1|diminuitive|dm/dMyc|dm/myc|l(1)G0139|l(1)G0354|l(1)G0359|lethal (1) G0354|lethal (1) G0359	protein	NCBITaxon:7227	20090108	FlyBase		
FB	FBgn0000629	E(z)		GO:0022008	FB:FBrf0202325|PMID:17287254	IMP		P	Enhancer of zeste	CG6502|E(z)1|EZ|EZH1/2|EZH2|E[z]|Enhancer of Zeste|Enhancer-of-Zeste|Su(z)301|enhancer of zest|l(3)1902|l(3)67Fa|l(3)B12|l(3)SG17|l(3)ds12|pco|pco/E(z)|polycombeotic	protein	NCBITaxon:7227	20080207	FlyBase		
FB	FBgn0039109	CG10365		GO:0022008	FB:FBrf0253063|GO_REF:0000024	ISS	MGI:MGI:1916315	P		Chac1|anon-WO0118547.386	protein	NCBITaxon:7227	20150827	FlyBase		
FB	FBgn0262871	lute		GO:0022008	FB:FBrf0206205|PMID:18855900	IMP		P	lute	CG14333|CG43226|CG5319|anon-WO0118547.289	protein	NCBITaxon:7227	20100722	FlyBase		
FB	FBgn0262871	lute		GO:0022008	PMID:21873635	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871	P	lute	CG14333|CG43226|CG5319|anon-WO0118547.289	protein	NCBITaxon:7227	20220417	GO_Central		
FB	FBgn0031098	Dmel\CG17068		GO:0022008	PMID:21873635	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871	P	LP10161p	UniProtKB:Q9VR80|PTN000698381	protein	NCBITaxon:7227	20220417	GO_Central		
FB	FBgn0003334	Scm		GO:0022008	FB:FBrf0202325|PMID:17287254	IMP		P	Sex comb on midleg	CG9495|Sex Comb on Midleg|Sex Comb on the Midleg|Sex combs on midleg|Sex combs on midlegs|Su(z)302|l(3)85Ef	protein	NCBITaxon:7227	20080207	FlyBase		
FB	FBgn0003731	Egfr		GO:0022008	FB:FBrf0200831|PMID:17898168	IGI	FB:FBgn0262656	P	Epidermal growth factor receptor	C-erb|CG10079|D-EGFR|D-Egf|DEGFR|DER|DER flb|DER-Ellipse|DER/EGFR|DER/top|DER/torpedo|DER1|DmHD-33|Drosophila epidermal growth factor receptor|Drosophila epidermal growth factor receptor homologue|EC2-4|EFG-R|EGF|EGF Receptor|EGF-R|EGF-receptor|EK2-6|El|Ellipse|Ellipse torpedo|Elp|Elp-1|Elp-B1|Elp-B1RB1|Epidermal Growth Factor Receptor|Flb|HD-33|TOP|Tor|Torpedo|Torpedo/DER|Torpedo/Egfr|c-erbB|d-egf-r|dEGFR1|faint little ball|l(2)05351|l(2)09261|l(2)57DEFa|l(2)57EFa|l(2)57Ea|mor1|morphological defects 1|top/DER|top/flb	protein	NCBITaxon:7227	20110203	FlyBase		
FB	FBgn0003731	Egfr		GO:0022008	PMID:21873635	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323	P	Epidermal growth factor receptor	C-erb|CG10079|D-EGFR|D-Egf|DEGFR|DER|DER flb|DER-Ellipse|DER/EGFR|DER/top|DER/torpedo|DER1|DmHD-33|Drosophila epidermal growth factor receptor|Drosophila epidermal growth factor receptor homologue|EC2-4|EFG-R|EGF|EGF Receptor|EGF-R|EGF-receptor|EK2-6|El|Ellipse|Ellipse torpedo|Elp|Elp-1|Elp-B1|Elp-B1RB1|Epidermal Growth Factor Receptor|Flb|HD-33|TOP|Tor|Torpedo|Torpedo/DER|Torpedo/Egfr|c-erbB|d-egf-r|dEGFR1|faint little ball|l(2)05351|l(2)09261|l(2)57DEFa|l(2)57EFa|l(2)57Ea|mor1|morphological defects 1|top/DER|top/flb	protein	NCBITaxon:7227	20220901	GO_Central		
FB	FBgn0003330	Sce		GO:0022008	FB:FBrf0202325|PMID:17287254	IMP		P	Sex combs extra	CG5595|DRING|Ding|RING|RING/Sce|RING1|Rnf2|SCE/dRING|See/dRing|Sex comb extra|dRING1|dRNIG|sex combs extra	protein	NCBITaxon:7227	20080207	FlyBase		
