UniProtKB	A0A1Y1I392	KFL_001390240		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000328334|MGI:MGI:1914233	P	Coiled-coil domain-containing protein 16	UniProtKB:A0A1Y1I392|PTN008547329	protein	NCBITaxon:105231	20180817	GO_Central		
UniProtKB	A0A7M7MZF3	A0A7M7MZF3		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000328334|MGI:MGI:1914233	P	Coiled-coil domain-containing protein 16	UniProtKB:A0A7M7MZF3|PTN008547322	protein	NCBITaxon:7668	20180817	GO_Central		
UniProtKB	A0A1Y1HTG1	KFL_000940200		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000533813|SGD:S000005217|PomBase:SPBC216.06c	P	TIMELESS domain-containing protein	UniProtKB:A0A1Y1HTG1|PTN008585109	protein	NCBITaxon:105231	20170602	GO_Central		
UniProtKB	A0A078GEE9	BnaA05g17500D		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	BnaA05g17500D protein	UniProtKB:A0A078GEE9|PTN008163103	protein	NCBITaxon:3708	20180216	GO_Central		
UniProtKB	A0A078GT76	BnaCnng06020D		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000328334|MGI:MGI:1914233	P	Coiled-coil domain-containing protein 16	UniProtKB:A0A078GT76|PTN007608681	protein	NCBITaxon:3708	20180817	GO_Central		
UniProtKB	A0A078GT69	BnaCnng05970D		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000325249|PomBase:SPBC30D10.04|SGD:S000004651	P	BnaCnng05970D protein	UniProtKB:A0A078GT69|PTN007606849	protein	NCBITaxon:3708	20170228	GO_Central		
UniProtKB	G7JR21	MTR_4g124090		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Chromatin-remodeling complex ATPase chain	UniProtKB:G7JR21|PTN005247084	protein	NCBITaxon:3880	20180216	GO_Central		
UniProtKB	W1P308	AMTR_s00045p00120010		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Uncharacterized protein	UniProtKB:W1P308|PTN005247032	protein	NCBITaxon:13333	20180216	GO_Central		
UniProtKB	F0ZV88	DICPUDRAFT_98969		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000533813|SGD:S000005217|PomBase:SPBC216.06c	P	TIMELESS domain-containing protein	UniProtKB:F0ZV88|PTN001118110	protein	NCBITaxon:5786	20170602	GO_Central		
UniProtKB	A0A3Q7GGU5	A0A3Q7GGU5		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Uncharacterized protein	UniProtKB:A0A3Q7GGU5|PTN008163060	protein	NCBITaxon:4081	20180216	GO_Central		
UniProtKB	G3QMH7	ZRANB3		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Zinc finger RANBP2-type containing 3	UniProtKB:G3QMH7|PTN002908579	protein	NCBITaxon:9595	20180216	GO_Central		
UniProtKB	G3RFT0	SMARCAL1		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	HepA-related protein	UniProtKB:G3RFT0|PTN002908531	protein	NCBITaxon:9595	20180216	GO_Central		
UniProtKB	A0A022QAN4	MIMGU_mgv1a000528mg		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Uncharacterized protein	UniProtKB:A0A022QAN4|PTN005247132	protein	NCBITaxon:4155	20180216	GO_Central		
UniProtKB	A0A022Q8Z8	MIMGU_mgv1a000309mg		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000533813|SGD:S000005217|PomBase:SPBC216.06c	P	TIMELESS domain-containing protein	UniProtKB:A0A022Q8Z8|PTN004583445	protein	NCBITaxon:4155	20170602	GO_Central		
UniProtKB	A0A022R9M9	MIMGU_mgv1a003532mg		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Uncharacterized protein	UniProtKB:A0A022R9M9|PTN005247058	protein	NCBITaxon:4155	20180216	GO_Central		
UniProtKB	C6KSP4	PF3D7_0604600		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	DNA helicase, putative	UniProtKB:C6KSP4|PTN002908556	protein	NCBITaxon:36329	20180216	GO_Central		
UniProtKB	G3RK99	TIMELESS		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000533813|SGD:S000005217|PomBase:SPBC216.06c	P	Timeless circadian regulator	UniProtKB:G3RK99|PTN002741596	protein	NCBITaxon:9595	20170602	GO_Central		
UniProtKB	Q7S2D3	NCU05945		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000328334|MGI:MGI:1914233	P	Coiled-coil domain-containing protein 16	UniProtKB:Q7S2D3|PTN000328370	protein	NCBITaxon:367110	20180817	GO_Central		
UniProtKB	G7KG21	11442116		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000328334|MGI:MGI:1914233	P	Coiled-coil domain-containing protein 16	UniProtKB:G7KG21|PTN004412173	protein	NCBITaxon:3880	20180817	GO_Central		
UniProtKB	A0A2R6WBR6	MARPO_0113s0030		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Uncharacterized protein	UniProtKB:A0A2R6WBR6|PTN008697696	protein	NCBITaxon:3197	20180216	GO_Central		
UniProtKB	A0A067EM76	CISIN_1g019927mg		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000328334|MGI:MGI:1914233	P	Coiled-coil domain-containing protein 16	UniProtKB:A0A067EM76|PTN004412166	protein	NCBITaxon:2711	20180817	GO_Central		
UniProtKB	A0A7M7N7G8	A0A7M7N7G8		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000325249|PomBase:SPBC30D10.04|SGD:S000004651	P	TIMELESS-interacting protein	UniProtKB:A0A7M7N7G8|PTN008546777	protein	NCBITaxon:7668	20170228	GO_Central		
UniProtKB	A0A1Y1HPT1	KFL_000580390		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	SNF2 domain containing protein	UniProtKB:A0A1Y1HPT1|PTN008697689	protein	NCBITaxon:105231	20180216	GO_Central		
UniProtKB	F6HBS7	VIT_09s0018g00660		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000328334|MGI:MGI:1914233	P	Uncharacterized protein	UniProtKB:F6HBS7|PTN001778058	protein	NCBITaxon:29760	20180817	GO_Central		
UniProtKB	G7IDV7	11424152		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000533813|SGD:S000005217|PomBase:SPBC216.06c	P	Putative timeless protein	UniProtKB:G7IDV7|PTN004583470	protein	NCBITaxon:3880	20170602	GO_Central		
UniProtKB	Q6DJ13	znf830		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000328334|MGI:MGI:1914233	P	Zinc finger protein 830	UniProtKB:Q6DJ13|PTN008547320	protein	NCBITaxon:8364	20180817	GO_Central		
UniProtKB	A0A6I8QKC8	zranb3		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Zinc finger RAN-binding domain containing 3	UniProtKB:A0A6I8QKC8|PTN008697679	protein	NCBITaxon:8364	20180216	GO_Central		
UniProtKB	A0A1I9LR82	At3g02820		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000325249|PomBase:SPBC30D10.04|SGD:S000004651	P	Zinc knuckle (CCHC-type) family protein	UniProtKB:A0A1I9LR82|PTN002663879	protein	NCBITaxon:3702	20170228	GO_Central		
UniProtKB	A0A6I8PXH0	timeless		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000533813|SGD:S000005217|PomBase:SPBC216.06c	P	Timeless circadian regulator	UniProtKB:A0A6I8PXH0|PTN008585099	protein	NCBITaxon:8364	20170602	GO_Central		
UniProtKB	A0A1P8AQE4	CHR18		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Chromatin remodeling factor18	UniProtKB:A0A1P8AQE4|PTN002245004	protein	NCBITaxon:3702	20180216	GO_Central		
TAIR	locus:2075422	ARS1		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000328334|MGI:MGI:1914233	P	Protein ABA AND ROS SENSITIVE 1	UniProtKB:Q9M8S7|PTN000328373	protein	NCBITaxon:3702	20180817	GO_Central		
TAIR	locus:2142753	MXM12.5		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	SNF2 domain-containing protein / helicase domain-containing protein / HNH endonuclease domain-containing protein	UniProtKB:F4K856|PTN000084554	protein	NCBITaxon:3702	20180216	GO_Central		
Xenbase	XB-GENE-17340911	tipin.L		GO:0048478	GO_REF:0000002	IEA	InterPro:IPR012923	P	timeless interacting protein L homeolog	xtipin	protein	NCBITaxon:8355	20220314	InterPro		
Xenbase	XB-GENE-17340911	tipin.L		GO:0048478	GO_REF:0000104	IEA	UniRule:UR001184765	P	timeless interacting protein L homeolog	xtipin	protein	NCBITaxon:8355	20220314	UniProt		
WB	WBGene00017738	tipn-1		GO:0048478	GO_REF:0000002	IEA	InterPro:IPR012923	P		F23C8.9	gene	NCBITaxon:6239	20220805	InterPro		
WB	WBGene00017738	tipn-1		GO:0048478	WB_REF:WBPaper00031320|PMID:18073444	ISS	UniProtKB:Q04659	P		F23C8.9	gene	NCBITaxon:6239	20141118	WB		
WB	WBGene00017738	tipn-1		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000325249|PomBase:SPBC30D10.04|SGD:S000004651	P		F23C8.9	gene	NCBITaxon:6239	20170228	GO_Central		
Xenbase	XB-GENE-493391	smarcal1		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a-like 1	harp	protein	NCBITaxon:8364	20180216	GO_Central		
WB	WBGene00015806	smrc-1		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P		C16A3.1	gene	NCBITaxon:6239	20180216	GO_Central		
SGD	S000002259	DUN1		GO:0048478	PMID:17158920	IGI	SGD:S000000019	P	Cell-cycle checkpoint S/T protein kinase	YDL101C|serine/threonine protein kinase DUN1	protein	NCBITaxon:559292	20080318	SGD		UniProtKB:P39009
SGD	S000000019	CCR4		GO:0048478	PMID:17158920	IGI	SGD:S000002259	P	Component of the CCR4-NOT transcriptional complex	YAL021C|FUN27|NUT21|CCR4-NOT core exoribonuclease subunit CCR4	protein	NCBITaxon:559292	20080318	SGD		UniProtKB:P31384
UniProtKB	G1KA61	ZRANB3		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Uncharacterized protein	UniProtKB:G1KA61|PTN002244970	protein	NCBITaxon:28377	20180216	GO_Central		
UniProtKB	T1FW04	20213000		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Uncharacterized protein	UniProtKB:T1FW04|PTN002908548	protein	NCBITaxon:6412	20180216	GO_Central		
UniProtKB	A0A251UUB4	ATIM		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000533813|SGD:S000005217|PomBase:SPBC216.06c	P	Putative timeless family protein	UniProtKB:A0A251UUB4|PTN004583443	protein	NCBITaxon:4232	20170602	GO_Central		
UniProtKB	T1FRF3	20211400		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000325249|PomBase:SPBC30D10.04|SGD:S000004651	P	TIMELESS-interacting protein	UniProtKB:T1FRF3|PTN002663869	protein	NCBITaxon:6412	20170228	GO_Central		
UniProtKB	H2MPE5	smarcal1		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	HepA-related protein	UniProtKB:H2MPE5|PTN002908536	protein	NCBITaxon:8090	20180216	GO_Central		
UniProtKB	H2MSE1	ZNF830		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000328334|MGI:MGI:1914233	P	Coiled-coil domain-containing protein 16	UniProtKB:H2MSE1|PTN002664964	protein	NCBITaxon:8090	20180817	GO_Central		
UniProtKB	A0A3B3HK20	timeless		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000533813|SGD:S000005217|PomBase:SPBC216.06c	P	Uncharacterized protein	UniProtKB:A0A3B3HK20|PTN002741601	protein	NCBITaxon:8090	20170602	GO_Central		
UniProtKB	A0A287HH98	A0A287HH98		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Uncharacterized protein	UniProtKB:A0A287HH98|PTN005247050	protein	NCBITaxon:112509	20180216	GO_Central		
UniProtKB	Q5AXH3	tof1		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000533813|SGD:S000005217|PomBase:SPBC216.06c	P	Topoisomerase 1-associated factor 1	UniProtKB:Q5AXH3|PTN000533860	protein	NCBITaxon:227321	20170602	GO_Central		
UniProtKB	A0A0R0GPQ8	100815444		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000325249|PomBase:SPBC30D10.04|SGD:S000004651	P	CCHC-type domain-containing protein	UniProtKB:A0A0R0GPQ8|PTN004409326	protein	NCBITaxon:3847	20170228	GO_Central		
UniProtKB	Q5BCH1	ANIA_01759		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000328334|MGI:MGI:1914233	P	Uncharacterized protein	UniProtKB:Q5BCH1|PTN008547325	protein	NCBITaxon:227321	20180817	GO_Central		
UniProtKB	A0A287HNN1	A0A287HNN1		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Uncharacterized protein	UniProtKB:A0A287HNN1|PTN005247123	protein	NCBITaxon:112509	20180216	GO_Central		
UniProtKB	A0A287B6H5	SMARCAL1		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	HepA-related protein	UniProtKB:A0A287B6H5|PTN005247026	protein	NCBITaxon:9823	20180216	GO_Central		
UniProtKB	B8CC63	THAPSDRAFT_24795		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Uncharacterized protein	UniProtKB:B8CC63|PTN002246190	protein	NCBITaxon:35128	20180216	GO_Central		
UniProtKB	A0A1U8NHX8	LOC107947329		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000533813|SGD:S000005217|PomBase:SPBC216.06c	P	protein timeless homolog isoform X1	UniProtKB:A0A1U8NHX8|PTN004583457	protein	NCBITaxon:3635	20170602	GO_Central		
UniProtKB	A0A3B6C312	A0A3B6C312		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Uncharacterized protein	UniProtKB:A0A3B6C312|PTN008163047	protein	NCBITaxon:4565	20180216	GO_Central		
UniProtKB	A0A3B6C1W0	A0A3B6C1W0		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Uncharacterized protein	UniProtKB:A0A3B6C1W0|PTN008163083	protein	NCBITaxon:4565	20180216	GO_Central		
UniProtKB	A0A3B6AUQ2	A0A3B6AUQ2		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Uncharacterized protein	UniProtKB:A0A3B6AUQ2|PTN008163084	protein	NCBITaxon:4565	20180216	GO_Central		
UniProtKB	B6K106	SJAG_02724		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000533813|SGD:S000005217|PomBase:SPBC216.06c	P	Replication fork protection complex subunit Swi1	UniProtKB:B6K106|PTN008585104	protein	NCBITaxon:402676	20170602	GO_Central		
UniProtKB	B6K3B3	SJAG_03097		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000325249|PomBase:SPBC30D10.04|SGD:S000004651	P	Chromosome segregation in meiosis protein	UniProtKB:B6K3B3|PTN008546779	protein	NCBITaxon:402676	20170228	GO_Central		
UniProtKB	A0A3B6AVQ6	A0A3B6AVQ6		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Uncharacterized protein	UniProtKB:A0A3B6AVQ6|PTN008163045	protein	NCBITaxon:4565	20180216	GO_Central		
UniProtKB	H2LHF6	zranb3		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	Uncharacterized protein	UniProtKB:H2LHF6|PTN002908586	protein	NCBITaxon:8090	20180216	GO_Central		
UniProtKB	A0A0R0G344	100808515		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000328334|MGI:MGI:1914233	P	Coiled-coil domain-containing protein 16	UniProtKB:A0A0R0G344|PTN004412172	protein	NCBITaxon:3847	20180817	GO_Central		
UniProtKB	Q8RG94	FN0414		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	ATP-dependent helicase HEPA	UniProtKB:Q8RG94|PTN001649061	protein	NCBITaxon:190304	20180216	GO_Central		
UniProtKB	A0A287GNM8	A0A287GNM8		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000533813|SGD:S000005217|PomBase:SPBC216.06c	P	TIMELESS domain-containing protein	UniProtKB:A0A287GNM8|PTN004583437	protein	NCBITaxon:112509	20170602	GO_Central		
UniProtKB	A9A4D3	Nmar_0726		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	SNF2-related protein	UniProtKB:A9A4D3|PTN002908598	protein	NCBITaxon:436308	20180216	GO_Central		
UniProtKB	A0A287G264	A0A287G264		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000328334|MGI:MGI:1914233	P	Uncharacterized protein	UniProtKB:A0A287G264|PTN004412145	protein	NCBITaxon:112509	20180817	GO_Central		
UniProtKB	A0A6P9E5V3	LOC108979869		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	DNA annealing helicase and endonuclease ZRANB3-like isoform X1	UniProtKB:A0A6P9E5V3|PTN008697686	protein	NCBITaxon:51240	20180216	GO_Central		
UniProtKB	A0A1U8PUR0	LOC107962295		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 isoform X1	UniProtKB:A0A1U8PUR0|PTN005247074	protein	NCBITaxon:3635	20180216	GO_Central		
UniProtKB	A0A2I4G8I6	LOC109005657		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1	UniProtKB:A0A2I4G8I6|PTN008163107	protein	NCBITaxon:51240	20180216	GO_Central		
UniProtKB	E2RGL2	SMARCAL1		GO:0048478	PMID:21873635	IBA	PANTHER:PTN002908525|UniProtKB:Q5FWF4	P	HepA-related protein	UniProtKB:E2RGL2|PTN000084520	protein	NCBITaxon:9615	20180216	GO_Central		
WB	WBGene00037506	sel-13		GO:0048478	PMID:21873635	IBA	PANTHER:PTN000328334|MGI:MGI:1914233	P	Protein CBR-SEL-13	UniProtKB:A8XST4|PTN000328366	protein	NCBITaxon:6238	20180817	GO_Central		
